name,price,price_discount,url,rating,review,seller,seller_rating,shipping_fee,size,weight,category_level1,category_level2,category_level3,local_overseas
Apple Stocking Celana Pantyhose Apple 120D - Hitam,120000.0,43000.0,http://www.lazada.co.id/apple-stocking-celana-pantyhose-apple-120d-hitam-5523524.html?ff=1,2.5,2,MAWAR SHOP.,2.0,33000,20 x 20 x 20,0.2,Fashion,Fashion Wanita,Pakaian,local
ADS JOGING,69000.0,69000.0,http://www.lazada.co.id/ads-joging-36339668.html?ff=1,,,sepatubogor,4.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
KelinciMadu-Bell Ribbon Flatshoes-Black,50000.0,39000.0,http://www.lazada.co.id/kelincimadu-bell-ribbon-flatshoes-black-26389539.html?ff=1,5.0,1,kelincimadu,3.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
"Women Floral Print Jackets Baseball uniform Coat Plus Size S-2XL
(White) - intl",260000.0,117000.0,http://www.lazada.co.id/women-floral-print-jackets-baseball-uniform-coat-plus-size-s-2xlwhite-intl-22328353.html?ff=1,2.166667,6,Lucky24hoursstore,3.9,0,,,Fashion,Fashion Wanita,Pakaian,overseas
couple lover - T-Shirt wanita / kaos karen V-neck maroon,125000.0,67500.0,http://www.lazada.co.id/couple-lover-t-shirt-wanita-kaos-karen-v-neck-maroon-18204513.html?ff=1,,,couplelover,2.5,33000,25x25x2,0.3,Fashion,Fashion Wanita,Pakaian,local
Omah Fesyen Khalevi Plain Flare Mini Dress - Black Size: M,112000.0,38900.0,http://www.lazada.co.id/omah-fesyen-khalevi-plain-flare-mini-dress-black-size-m-33932593.html?ff=1,,,Omah Fesyen,3.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Turban Pita Polos By Panda Hijab - Dusty Pink,75000.0,42500.0,http://www.lazada.co.id/turban-pita-polos-by-panda-hijab-dusty-pink-24442647.html?ff=1,4.333333,3,Panda Collection,1.5,33000,15x15x2,1,Fashion,Fashion Wanita,Baju Muslim,local
Dr. Kevin Flats Shoes Canvas 43141 Hitam,399900.0,119970.0,http://www.lazada.co.id/dr-kevin-flats-shoes-canvas-43141-hitam-36038080.html?ff=1,,,DR KEVIN SHOES,4.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
"2016 pinggang tinggi mini Fashion kasual perempuan celana pendek
longgar (Hitam)",297000.0,80100.0,http://www.lazada.co.id/2016-pinggang-tinggi-mini-fashion-kasual-perempuan-celana-pendeklonggar-hitam-9973979.html?ff=1,2.5,4,HYX store,4.0,0,32x25x1.5,0.16,Fashion,Fashion Wanita,Pakaian,overseas
"Omah Fesyen Heidena Ethnic Longsleeve Midi Dress - Tangerine Size:
L",102000.0,38900.0,http://www.lazada.co.id/omah-fesyen-heidena-ethnic-longsleeve-midi-dress-tangerine-sizel-33981402.html?ff=1,,,Omah Fesyen,3.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Sepatu Flat Shoes Wanita Tali PS04 - Hitam,205000.0,105000.0,http://www.lazada.co.id/sepatu-flat-shoes-wanita-tali-ps04-hitam-38054152.html?ff=1,,,IQ Malll,1.0,66000,,,Fashion,Fashion Wanita,Sepatu,local
SB Collection Two Pocket Overall Celana Panjang Jeans-Biru Tua,250000.0,100900.0,http://www.lazada.co.id/sb-collection-two-pocket-overall-celana-panjang-jeans-biru-tua-13565307.html?ff=1,3.888889,9,Lui's Collection,3.6,33000,30x20x2,1,Fashion,Fashion Wanita,Pakaian,local
CELANA JEGGING WANITA BAHAN BAGUS HARGA MURAH JAHITAN RAPI [HITAM],159500.0,89520.0,http://www.lazada.co.id/celana-jegging-wanita-bahan-bagus-harga-murah-jahitan-rapi-hitam-16087961.html?ff=1,3.75,4,SAROHA colection,2.5,33000,,1,Fashion,Fashion Wanita,Pakaian,local
Wedges Platform Sandal DN12 - Putih,109900.0,69900.0,http://www.lazada.co.id/wedges-platform-sandal-dn12-putih-10630268.html?ff=1,1.0,1,Pluvia Shoes,5.0,33000,30 x 20 x 20 cm,1,Fashion,Fashion Wanita,Sepatu,local
Anting Panjang POM POM HITAM,49500.0,16200.0,http://www.lazada.co.id/anting-panjang-pom-pom-hitam-16762497.html?ff=1,2.888889,9,annabellashop,4.8,33000,3x3x3,0.2,Fashion,Fashion Wanita,Aksesoris,local
Cotton Bee Ciput Mika - Abu-Abu Muda,155000.0,45800.0,http://www.lazada.co.id/cotton-bee-ciput-mika-abu-abu-muda-1517277.html?ff=1,3.666667,3,Cotton Bee,1.0,33000,10 x 10 x 10,1,Fashion,Fashion Wanita,Baju Muslim,local
"Omah Fesyen Shizeka Two Tone Longsleeve Blouse - Dark Purple Size:
M",82000.0,28900.0,http://www.lazada.co.id/omah-fesyen-shizeka-two-tone-longsleeve-blouse-dark-purple-sizem-33923051.html?ff=1,4.0,1,Omah Fesyen,3.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Labelledesign Fiya Dress - Misty,80000.0,31920.0,http://www.lazada.co.id/labelledesign-fiya-dress-misty-11589708.html?ff=1,,,Labelle_Design,4.4,33000,15x15x13,0.30,Fashion,Fashion Wanita,Pakaian,local
PusatFashion Pasmina Basic - Hitam,,,http://www.lazada.co.id/pusatfashion-pasmina-basic-hitam-24353356.html?ff=1,2.333333,3,,,Not exist,,,,,,local
Luludi by Wacoal Fashion Panty - LP 4161 - Krem,100000.0,100000.0,http://www.lazada.co.id/luludi-by-wacoal-fashion-panty-lp-4161-krem-8072633.html?ff=1,5.0,1,Indonesia Wacoal,1.0,33000,30 x 16 x 6,0.3,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Lace-Up Low-Top Yeezy Sneakers NR32 - Hitam,140000.0,74900.0,http://www.lazada.co.id/lace-up-low-top-yeezy-sneakers-nr32-hitam-10620830.html?ff=1,4.0,1,Pluvia Shoes,5.0,66000,30 x 20 x 20 cm,1,Fashion,Fashion Wanita,Sepatu,local
Tunik Atasan Wanita - Blouse Muslim Tunik Amor - Maroon,185000.0,89250.0,http://www.lazada.co.id/tunik-atasan-wanita-blouse-muslim-tunik-amor-maroon-23460345.html?ff=1,,,DECTIONS,2.5,33000,20x20x5,0.3,Fashion,Fashion Wanita,Pakaian,local
Beau Payung Lipat Terbalik Gagang Model C Motif Bunga - Biru,89000.0,74995.0,http://www.lazada.co.id/beau-payung-lipat-terbalik-gagang-model-c-motif-bunga-biru-21609027.html?ff=1,4.0,1,Beau Shop,2.6,94000,10x10x83,2,Fashion,Fashion Wanita,Aksesoris,local
Omah Fesyen Ferilda Flowery Longsleeve Muslim Blouse - Navy Size: M,92000.0,28900.0,http://www.lazada.co.id/omah-fesyen-ferilda-flowery-longsleeve-muslim-blouse-navy-size-m-33939103.html?ff=1,,,Omah Fesyen,3.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Airwalk WS Canvas Basic Women's Shoes - Merah,299000.0,239200.0,http://www.lazada.co.id/airwalk-ws-canvas-basic-womens-shoes-merah-13794004.html?ff=1,2.5,2,,,33000,40 x 20 x 10,0.5,Fashion,Fashion Wanita,Sepatu,local
Ayako Fashion Ruffle Cardigan - Putih,285000.0,80900.0,http://www.lazada.co.id/ayako-fashion-ruffle-cardigan-putih-8649228.html?ff=1,,,Ayako Fashion Ayako Fashion,3.8,33000,115 x 96,0.3,Fashion,Fashion Wanita,Pakaian,local
"Fashion Women Click Touch Screen Gloves Outdoor Winter Warm Mittens
(Red) - intl",168000.0,79200.0,http://www.lazada.co.id/fashion-women-click-touch-screen-gloves-outdoor-winter-warm-mittensred-intl-13031057.html?ff=1,3.333333,3,CHOETECH,4.2,0,,,Fashion,Fashion Wanita,Aksesoris,overseas
Premierfashionstore Sabrina Mergi - Hitam,68000.0,45900.0,http://www.lazada.co.id/premierfashionstore-sabrina-mergi-hitam-33070963.html?ff=1,,,premier fashionstore,3.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Pluvia Sandal Platform Double Strap JP01 - Hitam,90000.0,55000.0,http://www.lazada.co.id/pluvia-sandal-platform-double-strap-jp01-hitam-10643844.html?ff=1,,,Pluvia Shoes,5.0,33000,30 x 20 x 20 cm,1,Fashion,Fashion Wanita,Sepatu,local
Wacoal Bra Babe TB 3158 - Step 3,170000.0,170000.0,http://www.lazada.co.id/wacoal-bra-babe-tb-3158-step-3-38217864.html?ff=1,,,Indonesia Wacoal,1.0,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Labelledesign Blouse TANGAN PANJANG PINK BLESSED,65000.0,33000.0,http://www.lazada.co.id/labelledesign-blouse-tangan-panjang-pink-blessed-36494835.html?ff=1,2.0,1,Labelle_Design,4.4,33000,,,Fashion,Fashion Wanita,Pakaian,local
Fashion Wanita Sabuk Biru,162000.0,56000.0,http://www.lazada.co.id/fashion-wanita-sabuk-biru-5181112.html?ff=1,4.2,5,BPFAIR,4.2,0,1 x 1 x 1,1,Fashion,Fashion Wanita,Aksesoris,overseas
Sandal Wanita Wedges Slip On WG51 - Harga murah,160000.0,85000.0,http://www.lazada.co.id/sandal-wanita-wedges-slip-on-wg51-harga-murah-38222400.html?ff=1,,,Narayan Olshop,0.0,66000,,,Fashion,Fashion Wanita,Sepatu,local
Omah Fesyen Verenna Plain Cold Shoulder Blouse - Brick Size: L,82000.0,28900.0,http://www.lazada.co.id/omah-fesyen-verenna-plain-cold-shoulder-blouse-brick-size-l-33923033.html?ff=1,,,Omah Fesyen,3.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Omah Fesyen Iberniyah Plain A Line Mini Dress - Grey Size: L,109000.0,38900.0,http://www.lazada.co.id/omah-fesyen-iberniyah-plain-a-line-mini-dress-grey-size-l-33939342.html?ff=1,,,Omah Fesyen,3.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Gratica Sepatu Flat Flatshoes Laser Navy NFZ-55,125000.0,69800.0,http://www.lazada.co.id/gratica-sepatu-flat-flatshoes-laser-navy-nfz-55-13000237.html?ff=1,3.333333,3,Nafiza Store,3.0,33000,30x10x10,,Fashion,Fashion Wanita,Sepatu,local
Francline Flower T-shirt / Big Size XL - XXXL / Biru,98000.0,44200.0,http://www.lazada.co.id/francline-flower-t-shirt-big-size-xl-xxxl-biru-8753380.html?ff=1,4.0,4,Fecelin Gift,5.0,33000,50x70x1,0.3,Fashion,Fashion Wanita,Pakaian,local
Marlee AC-03 Platform Sandal Wanita - Putih,125000.0,60000.0,http://www.lazada.co.id/marlee-ac-03-platform-sandal-wanita-putih-23459888.html?ff=1,,,Marlee shop,3.7,33000,,,Fashion,Fashion Wanita,Sepatu,local
Ellen Grosir - High Heels Zartule (Cream),150000.0,69900.0,http://www.lazada.co.id/ellen-grosir-high-heels-zartule-cream-15152530.html?ff=1,3.666667,6,Ellen Grosir,4.6,33000,,,Fashion,Fashion Wanita,Sepatu,local
"New Fashion Floral Vintage Batwing Boho Chiffon Kimono Cardigan(L)
- intl",390000.0,130000.0,http://www.lazada.co.id/new-fashion-floral-vintage-batwing-boho-chiffon-kimono-cardiganl-intl-15289761.html?ff=1,,,UNIQUE AMANDA,4.5,0,90x38x10,0.15,Fashion,Fashion Wanita,Pakaian,overseas
Jaket Della / Crop Jacket Hoodie Fashion Okechuku (Pink),99900.0,74900.0,http://www.lazada.co.id/jaket-della-crop-jacket-hoodie-fashion-okechuku-pink-17478640.html?ff=1,3.5,2,Okechuku,2.0,33000,32x5x52,0.35,Fashion,Fashion Wanita,Pakaian,local
Marlee DK-08 Wedges Wanita - Tan,125000.0,58500.0,http://www.lazada.co.id/marlee-dk-08-wedges-wanita-tan-21302786.html?ff=1,3.0,4,Marlee shop,3.7,33000,,,Fashion,Fashion Wanita,Sepatu,local
Marlee CP-87 Slip On Flat Shoes Wanita Import - Biru/Kuning,100000.0,38250.0,http://www.lazada.co.id/marlee-cp-87-slip-on-flat-shoes-wanita-import-birukuning-36423302.html?ff=1,,,Marlee shop,3.7,33000,,,Fashion,Fashion Wanita,Sepatu,local
Sophie Paris - Elzara Multicolour,249900.0,89900.0,http://www.lazada.co.id/sophie-paris-elzara-multicolour-15471874.html?ff=1,3.5,2,laura toko,5.0,33000,,1,Fashion,Fashion Wanita,Pakaian,local
Jaket Parka Wanita Black Baby Kanvas Bertudung / Fashion Okechuku,380000.0,285000.0,http://www.lazada.co.id/jaket-parka-wanita-black-baby-kanvas-bertudung-fashion-okechuku-38054975.html?ff=1,,,Okechuku,2.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
"Baju Rajut Roundhand Sweater Baju Hangat Rajut Premium Tebal Rajut
Mocca",90000.0,45000.0,http://www.lazada.co.id/baju-rajut-roundhand-sweater-baju-hangat-rajut-premium-tebal-rajutmocca-16361938.html?ff=1,3.5,4,Baju Baju Original,1.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
CELANA JEANS WANITA JUMBO SIZE 37-42 SOFT JEANS STRETCH,180000.0,180000.0,http://www.lazada.co.id/celana-jeans-wanita-jumbo-size-37-42-soft-jeans-stretch-36062770.html?ff=1,,,Toko Sumber Rejeki Jeans,5.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
fashion jaket bomber wanita- dongker polos,235000.0,135000.0,http://www.lazada.co.id/fashion-jaket-bomber-wanita-dongker-polos-37973184.html?ff=1,,,Uyat collection,1.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
"AZURE FASHION TIFANI TUNIK SALEM / ATASAN WANITA / TUNIK WANITA /
BLOUSE TUNIK",98000.0,56100.0,http://www.lazada.co.id/azure-fashion-tifani-tunik-salem-atasan-wanita-tunik-wanita-blouse-tunik-23455385.html?ff=1,1.625,8,AzureFashion,3.6,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Sweater Rajut KNIT RoundHand - MAROON,78000.0,45000.0,http://www.lazada.co.id/sweater-rajut-knit-roundhand-maroon-23930714.html?ff=1,3.0,2,ARKA,2.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
Ikat Pinggang Kulit (Hitam),122000.0,61000.0,http://www.lazada.co.id/sunweb-sabuk-kulit-hitam-1667850.html?ff=1,3.166667,6,Goodshopping2015,3.9,0,1 x 1 x 1,0.1,Fashion,Fashion Wanita,Aksesoris,overseas
Jaket / Sweater / Long Dress / Baju Atasan / Tunik / Mirabelle C003,250000.0,122000.0,http://www.lazada.co.id/jaket-sweater-long-dress-baju-atasan-tunik-mirabelle-c003-38212241.html?ff=1,,,Sukses Berkahh,0.0,66000,,,Fashion,Fashion Wanita,Baju Muslim,local
Rocella Rok Celana Rania - Army,170000.0,143100.0,http://www.lazada.co.id/rocella-rok-celana-rania-army-10993315.html?ff=1,5.0,1,LovelyLova,0.5,33000,30 x 15 x 15,350,Fashion,Fashion Wanita,Pakaian,local
BILY SHOP BALI Rok Lilit Kain Kode Batik Part 1 Merah,105000.0,63000.0,http://www.lazada.co.id/bily-shop-bali-rok-lilit-kain-kode-batik-part-1-merah-36066662.html?ff=1,,,BILY SHOP,2.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
Omah Fesyen Savannaz Plain Zipper Blouse - Cream Size: L,99000.0,28900.0,http://www.lazada.co.id/omah-fesyen-savannaz-plain-zipper-blouse-cream-size-l-33939016.html?ff=1,,,Omah Fesyen,3.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
baju tidur Salur Celana Panjang - Blue,135000.0,125000.0,http://www.lazada.co.id/baju-tidur-salur-celana-panjang-blue-36408314.html?ff=1,,,linda star,0.0,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Arsy Sport Flat Slip On Laser Sepatu Wanita - Coklat,129000.0,58650.0,http://www.lazada.co.id/arsy-sport-flat-slip-on-laser-sepatu-wanita-coklat-35578629.html?ff=1,4.0,1,Arsy Collections,2.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
GSD-Setelan Overall Maxi Set Smile Grey,166000.0,90000.0,http://www.lazada.co.id/gsd-setelan-overall-maxi-set-smile-grey-36933575.html?ff=1,,,Toko grosir dress,4.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Women British Buckle Ankle Boots Heeled Short Boots(Brown) - intl,533000.0,316000.0,http://www.lazada.co.id/women-british-buckle-ankle-boots-heeled-short-bootsbrown-intl-38132509.html?ff=1,,,Casual Fashion,4.3,0,,,Fashion,Fashion Wanita,Sepatu,overseas
Emyli 5Pcs Kotak Sepatu Transparan Multicolor,100000.0,41650.0,http://www.lazada.co.id/emyli-5pcs-kotak-sepatu-transparan-multicolor-12248107.html?ff=1,3.25,4,emyli collections,3.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
Omah Fesyen Eltysa Two Tone Collar Mini Dress - Pink Size: S,119000.0,38900.0,http://www.lazada.co.id/omah-fesyen-eltysa-two-tone-collar-mini-dress-pink-size-s-33981480.html?ff=1,,,Omah Fesyen,3.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
"Iconic Design Tumblr Tee / T-shirt / Kaos Wanita Sudah Bahagia -
Pink",80000.0,49900.0,http://www.lazada.co.id/iconic-design-tumblr-tee-t-shirt-kaos-wanita-sudah-bahagia-pink-35322614.html?ff=1,2.0,1,ggproject,1.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
Wacoal Fashion Bra - IB 5773 - Biru,270000.0,270000.0,http://www.lazada.co.id/wacoal-fashion-bra-ib-5773-biru-9892949.html?ff=1,5.0,3,Indonesia Wacoal,1.0,33000,30 x 16 x 6,0.3,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Cek Batik - Kain Batik Motif Batik Classic Parang V2 (Putih),165500.0,55675.0,http://www.lazada.co.id/cek-batik-kain-batik-motif-batik-classic-parang-v2-putih-27997139.html?ff=1,2.5,2,cekbatik,4.5,33000,,,Fashion,Fashion Wanita,Pakaian Tradisional,local
Flat Jelly Shoes Yumeida Lancip PG1070-Cream,45000.0,45000.0,http://www.lazada.co.id/flat-jelly-shoes-yumeida-lancip-pg1070-cream-35526609.html?ff=1,5.0,1,Bengkel Sendal JAV&RANI,0.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
Sepatu Casual Wanita Hitam Garis Putih-Merah SC12,74900.0,74900.0,http://www.lazada.co.id/sepatu-casual-wanita-hitam-garis-putih-merah-sc12-38218333.html?ff=1,,,My Original Watch,2.0,66000,,,Fashion,Fashion Wanita,Sepatu,local
Gamis Syar'i Hasbiya- Blue,321900.0,207800.0,http://www.lazada.co.id/gamis-syari-hasbiya-blue-17077560.html?ff=1,2.0,1,Denai store,5.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Gratica Sepatu Flat Shoes KH28 - Tan,100000.0,64900.0,http://www.lazada.co.id/gratica-sepatu-flat-shoes-kh28-tan-10600642.html?ff=1,3.5,8,Pluvia Shoes,5.0,66000,,,Fashion,Fashion Wanita,Sepatu,local
Femine - Sepatu Sandal Wedges Wanita HT02 - Cream,165800.0,69900.0,http://www.lazada.co.id/femine-sepatu-sandal-wedges-wanita-ht02-cream-12256959.html?ff=1,2.823529,1,Lumos Store,2.5,33000,32 x 15 x 10,1,Fashion,Fashion Wanita,Sepatu,local
Gettorich Jaket parka bisa dipakai bolak balik - hitam abu,189950.0,189950.0,http://www.lazada.co.id/gettorich-jaket-parka-bisa-dipakai-bolak-balik-hitam-abu-24434634.html?ff=1,4.5,2,Getorich,0.5,33000,,1,Fashion,Fashion Wanita,Pakaian,local
Grivera Sepatu Wanita Flat Shoes Laser B20 - Mocca,130000.0,74900.0,http://www.lazada.co.id/grivera-sepatu-wanita-flat-shoes-laser-b20-mocca-38110009.html?ff=1,,,Pluvia Shoes,5.0,66000,,,Fashion,Fashion Wanita,Sepatu,local
Fortune Fashion Piyama Satin Kembang - Maroon,159000.0,84900.0,http://www.lazada.co.id/fortune-fashion-piyama-satin-kembang-maroon-31216149.html?ff=1,4.0,7,Fortune Fashion,3.5,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Omah Fesyen Kigyoa Brukat Wrap Mini Skirt - White Int: One size,130000.0,29900.0,http://www.lazada.co.id/omah-fesyen-kigyoa-brukat-wrap-mini-skirt-white-int-one-size-18941240.html?ff=1,3.5,2,Omah Fesyen,3.0,33000,15 x 10 x 10,,Fashion,Fashion Wanita,Pakaian,local
Anting Pompom,15000.0,15000.0,http://www.lazada.co.id/anting-pompom-38228739.html?ff=1,5.0,1,asagistore,0.0,33000,,,Fashion,Fashion Wanita,Aksesoris,local
Dea Sepatu Fantofel Wanita 1503-19 - Brown Size 36-40,166900.0,59900.0,http://www.lazada.co.id/dea-sepatu-fantofel-wanita-1503-19-brown-size-36-40-36402455.html?ff=1,3.0,1,52 SuperStore,3.1,33000,,,Fashion,Fashion Wanita,Sepatu,local
Omah Fesyen Aaliyah Flowery Bodycon Mini Dress - Brown Int:M,109000.0,29900.0,http://www.lazada.co.id/omah-fesyen-aaliyah-flowery-bodycon-mini-dress-brown-intm-24308505.html?ff=1,1.0,1,Omah Fesyen,3.0,33000,10 x 10 x 10,1.0,Fashion,Fashion Wanita,Pakaian,local
mamamia collection- blouse minory peach,88999.0,50149.0,http://www.lazada.co.id/mamamia-collection-blouse-minory-peach-35318519.html?ff=1,,,mamamia collection,4.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Jfashion New Beanie Hat Topi Kupluk rajut,59900.0,29900.0,http://www.lazada.co.id/jfashion-new-beanie-hat-topi-kupluk-rajut-36406106.html?ff=1,,,j_fashion,5.0,33000,,,Fashion,Fashion Wanita,Aksesoris,local
ELLEN GROSIR ZR13 SILVER,100000.0,69999.0,http://www.lazada.co.id/ellen-grosir-zr13-silver-33595403.html?ff=1,4.0,3,Ellen Grosir,4.6,33000,,,Fashion,Fashion Wanita,Sepatu,local
Labelledesign Katniss Dress - PUTIH,80000.0,33000.0,http://www.lazada.co.id/labelledesign-katniss-dress-putih-36873003.html?ff=1,,,Labelle_Design,4.4,33000,,,Fashion,Fashion Wanita,Pakaian,local
Grateful Blouse Nasya - Mocca,170002.0,90500.0,http://www.lazada.co.id/grateful-blouse-nasya-mocca-15893164.html?ff=1,3.0,3,Grateful,4.6,33000,30x40x3,1,Fashion,Fashion Wanita,Baju Muslim,local
Fortune Fashion Piyama Penguin Pendek - Biru,179000.0,89900.0,http://www.lazada.co.id/fortune-fashion-piyama-penguin-pendek-biru-33712277.html?ff=1,,,Fortune Fashion,3.5,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Sepatu Wanita Snakers Wanita HItam,197000.0,85000.0,http://www.lazada.co.id/sepatu-wanita-snakers-wanita-hitam-38218433.html?ff=1,,,Ghara Store,0.0,66000,,,Fashion,Fashion Wanita,Sepatu,local
Omah Fesyen Delbiza Color Block Layer Blouse - Tosca Int:L,62000.0,20900.0,http://www.lazada.co.id/omah-fesyen-delbiza-color-block-layer-blouse-tosca-intl-15365069.html?ff=1,,,Omah Fesyen,3.0,33000,10 x 10 x 10,1.0,Fashion,Fashion Wanita,Pakaian,local
"High Quality Store New in Coins Spur Cup Pad Shoes Insole Heel
Support",106000.0,53000.0,http://www.lazada.co.id/high-quality-store-new-in-coins-spur-cup-pad-shoes-insole-heelsupport-16492404.html?ff=1,,,Fantasy Goods Store,3.7,0,,,Fashion,Fashion Wanita,Sepatu,overseas
W-Oops! Sandal Wanita Kerut Zella - Misty,101000.0,55600.0,http://www.lazada.co.id/w-oops-sandal-wanita-kerut-zella-misty-36781799.html?ff=1,,,Oops!,1.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
JO & NIC Dress Batik Peplum Saskia - Green,275000.0,93900.0,http://www.lazada.co.id/jo-amp-nic-dress-batik-peplum-saskia-green-13323103.html?ff=1,,,SkyroseNet,2.7,33000,90 x 48 x 2,0.3,Fashion,Fashion Wanita,Pakaian,local
"Distro Bandung VR 341 Sepatu Kets Sneakers dan Kasual Wanita -
Putih",315000.0,124000.0,http://www.lazada.co.id/distro-bandung-vr-341-sepatu-kets-sneakers-dan-kasual-wanita-putih-14007607.html?ff=1,3.8,5,Distro Bandung.Inc,3.0,33000,32x18x10,1,Fashion,Fashion Wanita,Sepatu,local
Premierfashionstore Sabrina Flower - Navy,96000.0,61200.0,http://www.lazada.co.id/premierfashionstore-sabrina-flower-navy-17070186.html?ff=1,2.666667,3,premier fashionstore,3.0,33000,20x20x1,0.18,Fashion,Fashion Wanita,Pakaian,local
Marchel mukena couple ibu dan anak nadira - Tosca,250000.0,175000.0,http://www.lazada.co.id/marchel-mukena-couple-ibu-dan-anak-nadira-tosca-19984106.html?ff=1,1.0,2,marchelfashion,0.5,33000,,1,Fashion,Fashion Wanita,Baju Muslim,local
EELIC BRA-5556 BIRU Full Cup Bra Big Size Tanpa Busa Tali Bra Lebar,85000.0,28050.0,http://www.lazada.co.id/eelic-bra-5556-biru-full-cup-bra-big-size-tanpa-busa-tali-bra-lebar-26778301.html?ff=1,3.0,2,Indoelic,3.3,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Esprit Flowing Blouse With Puff Sleeves - Navy,619000.0,179000.0,http://www.lazada.co.id/esprit-flowing-blouse-with-puff-sleeves-navy-8925759.html?ff=1,,,,,33000,1 x 1 x 1,1,Fashion,Fashion Wanita,Pakaian,local
Premierfashionstore Sabiya Syari'i - Navy,186000.0,110700.0,http://www.lazada.co.id/premierfashionstore-sabiya-syarii-navy-13927280.html?ff=1,1.666667,3,premier fashionstore,3.0,33000,30x30x1,0.70,Fashion,Fashion Wanita,Baju Muslim,local
OFASHION Sandal Wanita Dulux RE-178 Model Jepit Ukuran 36 - Merah,69000.0,38700.0,http://www.lazada.co.id/ofashion-sandal-wanita-dulux-re-178-model-jepit-ukuran-36-merah-14861967.html?ff=1,,,Ofashion,0.0,33000,28 x 20 x 6,0.26,Fashion,Fashion Wanita,Sepatu,local
Yuki Fashion Tunik Vella 1 - Tosca,255002.0,127500.0,http://www.lazada.co.id/yuki-fashion-tunik-vella-1-tosca-32441513.html?ff=1,,,Yuki Fashion,2.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
